day,time,value
2022-07-24,2,95.000000
2022-07-24,3,95.000000
2022-07-24,4,95.000000
2022-07-24,5,95.000000
2022-07-24,6,95.000000
2022-07-24,7,90.000000
2022-07-24,8,90.000000
2022-07-24,9,90.000000
2022-07-24,10,90.000000
2022-07-24,11,85.000000
2022-07-24,12,80.000000
2022-07-24,13,75.000000
2022-07-24,14,75.000000
2022-07-24,15,75.000000
2022-07-24,16,75.000000
2022-07-24,17,80.000000
2022-07-24,18,80.000000
2022-07-24,19,85.000000
2022-07-24,20,85.000000
2022-07-24,21,90.000000
2022-07-24,22,90.000000
2022-07-24,23,90.000000
2022-07-25,0,95.000000
2022-07-25,1,95.000000
2022-07-25,2,95.000000
2022-07-25,3,95.000000
2022-07-25,4,95.000000
2022-07-25,5,95.000000
2022-07-25,6,95.000000
2022-07-25,7,90.000000
2022-07-25,8,90.000000
2022-07-25,9,85.000000
2022-07-25,10,80.000000
2022-07-25,11,75.000000
2022-07-25,12,70.000000
2022-07-25,13,65.000000
2022-07-25,14,65.000000
2022-07-25,15,65.000000
2022-07-25,16,65.000000
2022-07-25,17,65.000000
2022-07-25,18,70.000000
2022-07-25,19,75.000000
2022-07-25,20,85.000000
2022-07-25,21,90.000000
2022-07-25,22,90.000000
2022-07-25,23,95.000000
2022-07-26,0,95.000000
2022-07-26,1,95.000000
2022-07-26,2,95.000000
2022-07-26,3,95.000000
2022-07-26,4,95.000000
2022-07-26,5,95.000000
2022-07-26,6,95.000000
2022-07-26,7,90.000000
2022-07-26,8,85.000000
2022-07-26,9,80.000000
2022-07-26,10,75.000000
2022-07-26,11,70.000000
2022-07-26,12,65.000000
2022-07-26,13,60.000000
2022-07-26,14,60.000000
2022-07-26,15,60.000000
2022-07-26,16,60.000000
2022-07-26,17,60.000000
2022-07-26,18,65.000000
2022-07-26,19,75.000000
2022-07-26,20,85.000000
2022-07-26,21,85.000000
2022-07-26,22,90.000000
2022-07-26,23,90.000000
2022-07-27,0,90.000000
2022-07-27,1,90.000000
2022-07-27,2,90.000000
2022-07-27,3,95.000000
2022-07-27,4,95.000000
2022-07-27,5,95.000000
2022-07-27,6,95.000000
2022-07-27,7,85.000000
2022-07-27,8,80.000000
2022-07-27,9,75.000000
2022-07-27,10,70.000000
2022-07-27,11,65.000000
2022-07-27,12,60.000000
2022-07-27,13,55.000000
2022-07-27,14,55.000000
2022-07-27,15,55.000000
2022-07-27,16,55.000000
2022-07-27,17,55.000000
2022-07-27,18,60.000000
2022-07-27,19,70.000000
2022-07-27,20,75.000000
2022-07-27,21,80.000000
2022-07-27,22,85.000000
2022-07-27,23,90.000000
2022-07-28,0,90.000000
2022-07-28,1,90.000000
2022-07-28,2,90.000000
2022-07-28,3,95.000000
2022-07-28,4,95.000000
2022-07-28,5,95.000000
2022-07-28,6,95.000000
2022-07-28,7,85.000000
2022-07-28,8,80.000000
2022-07-28,9,75.000000
2022-07-28,10,70.000000
2022-07-28,11,65.000000
2022-07-28,12,60.000000
2022-07-28,13,60.000000
2022-07-28,14,55.000000
2022-07-28,15,55.000000
2022-07-28,16,55.000000
2022-07-28,17,55.000000
2022-07-28,18,60.000000
2022-07-28,19,65.000000
2022-07-28,20,70.000000
2022-07-28,21,75.000000
2022-07-28,22,80.000000
2022-07-28,23,85.000000
2022-07-29,0,85.000000
2022-07-29,1,90.000000
2022-07-29,2,90.000000
2022-07-29,3,90.000000
2022-07-29,4,90.000000
2022-07-29,5,90.000000
2022-07-29,6,90.000000
2022-07-29,7,85.000000
2022-07-29,8,80.000000
2022-07-29,9,70.000000
2022-07-29,10,65.000000
2022-07-29,11,60.000000
2022-07-29,12,55.000000
2022-07-29,13,55.000000
2022-07-29,14,50.000000
2022-07-29,15,55.000000
2022-07-29,16,55.000000
2022-07-29,17,55.000000
2022-07-29,18,60.000000
2022-07-29,19,65.000000
2022-07-29,20,70.000000
2022-07-29,21,75.000000
2022-07-29,22,75.000000
2022-07-29,23,80.000000
2022-07-30,0,80.000000
2022-07-30,1,80.000000
2022-07-30,2,80.000000
2022-07-30,3,85.000000
2022-07-30,4,85.000000
2022-07-30,5,90.000000
2022-07-30,6,85.000000
2022-07-30,7,80.000000
2022-07-30,8,75.000000
2022-07-30,9,70.000000
2022-07-30,10,70.000000
2022-07-30,11,70.000000
2022-07-30,12,70.000000
2022-07-30,13,70.000000
2022-07-30,14,70.000000
2022-07-30,15,70.000000
2022-07-30,16,70.000000
2022-07-30,17,70.000000
2022-07-30,18,75.000000
2022-07-30,19,75.000000
2022-07-30,20,80.000000
2022-07-30,21,80.000000
2022-07-30,22,85.000000
2022-07-30,23,85.000000
2022-07-31,0,85.000000
2022-07-31,1,85.000000
2022-07-31,2,85.000000
2022-07-31,3,85.000000
2022-07-31,4,85.000000
2022-07-31,5,90.000000
2022-07-31,6,90.000000
2022-07-31,7,90.000000
2022-07-31,8,90.000000
2022-07-31,9,90.000000
2022-07-31,10,90.000000
2022-07-31,11,90.000000
2022-07-31,12,90.000000
2022-07-31,13,90.000000
2022-07-31,14,90.000000
2022-07-31,15,90.000000
2022-07-31,16,85.000000
2022-07-31,17,85.000000
2022-07-31,18,85.000000
2022-07-31,19,85.000000
2022-07-31,20,90.000000
2022-07-31,21,90.000000
2022-07-31,22,90.000000
2022-07-31,23,90.000000
2022-08-01,0,90.000000
2022-08-01,1,90.000000
2022-08-01,2,95.000000
2022-08-01,3,90.000000
2022-08-01,4,95.000000
2022-08-01,5,95.000000
2022-08-01,6,95.000000
2022-08-01,7,90.000000
2022-08-01,8,90.000000
2022-08-01,9,90.000000
2022-08-01,10,90.000000
2022-08-01,11,85.000000
2022-08-01,12,85.000000
2022-08-01,13,80.000000
2022-08-01,14,80.000000
2022-08-01,15,80.000000
2022-08-01,16,80.000000
2022-08-01,17,80.000000
2022-08-01,18,85.000000
2022-08-01,19,90.000000
