day,time,강수확률,일최저기온,1시간기온,하늘상태,일최고기온,습도,풍향,1시간강수량,풍속
2022-08-12,14,20.0,26.0,32.0,3.0,33.0,65.0,291.0,0.0,1.7
2022-08-12,15,0.0,26.0,32.0,1.0,33.0,60.0,292.0,0.0,2.2
2022-08-12,16,0.0,26.0,32.0,1.0,33.0,60.0,291.0,0.0,2.6
2022-08-12,17,0.0,26.0,32.0,1.0,33.0,65.0,288.0,0.0,2.8
2022-08-12,18,0.0,26.0,30.0,1.0,33.0,70.0,291.0,0.0,2.2
2022-08-12,19,0.0,26.0,29.0,1.0,33.0,75.0,283.0,0.0,1.3
2022-08-12,20,0.0,26.0,28.0,1.0,33.0,80.0,302.0,0.0,0.9
2022-08-12,21,0.0,26.0,27.0,1.0,33.0,85.0,326.0,0.0,1.1
2022-08-12,22,0.0,26.0,26.0,1.0,33.0,90.0,162.0,0.0,0.3
2022-08-12,23,0.0,26.0,25.0,1.0,33.0,90.0,189.0,0.0,0.6
2022-08-13,0,20.0,26.0,26.0,3.0,32.0,90.0,198.0,0.0,0.6
2022-08-13,1,0.0,26.0,25.0,1.0,32.0,95.0,194.0,0.0,0.8
2022-08-13,2,20.0,26.0,25.0,3.0,32.0,95.0,172.0,0.0,0.7
2022-08-13,3,20.0,26.0,25.0,3.0,32.0,95.0,162.0,0.0,0.9
2022-08-13,4,20.0,26.0,25.0,3.0,32.0,95.0,180.0,0.0,0.8
2022-08-13,5,30.0,26.0,25.0,4.0,32.0,95.0,148.0,0.0,1.3
2022-08-13,6,30.0,26.0,25.0,4.0,32.0,95.0,155.0,0.0,1.4
2022-08-13,7,30.0,26.0,26.0,4.0,32.0,95.0,187.0,0.0,1.6
2022-08-13,8,30.0,26.0,27.0,4.0,32.0,90.0,192.0,0.0,1.9
2022-08-13,9,30.0,26.0,28.0,4.0,32.0,85.0,191.0,0.0,2.6
2022-08-13,10,30.0,26.0,29.0,4.0,32.0,85.0,194.0,0.0,2.9
2022-08-13,11,60.0,26.0,31.0,4.0,32.0,80.0,211.0,0.0,3.1
2022-08-13,12,60.0,26.0,32.0,4.0,32.0,75.0,234.0,12.0,3.2
2022-08-13,13,30.0,26.0,32.0,4.0,32.0,75.0,228.0,0.0,3.8
2022-08-13,14,30.0,26.0,32.0,4.0,32.0,70.0,230.0,0.0,3.1
2022-08-13,15,30.0,26.0,32.0,4.0,32.0,70.0,231.0,0.0,3.8
2022-08-13,16,30.0,26.0,32.0,4.0,32.0,70.0,224.0,0.0,3.7
2022-08-13,17,30.0,26.0,31.0,4.0,32.0,70.0,224.0,0.0,2.8
2022-08-13,18,30.0,26.0,31.0,4.0,32.0,75.0,227.0,0.0,2.6
2022-08-13,19,30.0,26.0,30.0,4.0,32.0,80.0,217.0,0.0,2.1
2022-08-13,20,20.0,26.0,28.0,3.0,32.0,85.0,208.0,0.0,2.4
2022-08-13,21,0.0,26.0,28.0,1.0,32.0,85.0,191.0,0.0,2.1
2022-08-13,22,0.0,26.0,27.0,1.0,32.0,90.0,210.0,0.0,2.2
2022-08-13,23,0.0,26.0,27.0,1.0,32.0,90.0,207.0,0.0,2.2
2022-08-14,0,20.0,26.0,27.0,3.0,30.0,90.0,202.0,0.0,2.8
2022-08-14,1,20.0,26.0,27.0,3.0,30.0,95.0,201.0,0.0,2.9
2022-08-14,2,30.0,26.0,27.0,4.0,30.0,95.0,197.0,0.0,3.0
2022-08-14,3,30.0,26.0,27.0,4.0,30.0,95.0,203.0,0.0,2.9
2022-08-14,4,30.0,26.0,27.0,4.0,30.0,95.0,211.0,0.0,3.1
2022-08-14,5,30.0,26.0,27.0,4.0,30.0,95.0,205.0,0.0,3.0
2022-08-14,6,30.0,26.0,27.0,4.0,30.0,95.0,212.0,0.0,3.2
2022-08-14,7,30.0,26.0,27.0,4.0,30.0,90.0,216.0,0.0,3.2
2022-08-14,8,30.0,26.0,28.0,4.0,30.0,90.0,220.0,0.0,3.5
2022-08-14,9,30.0,26.0,29.0,4.0,30.0,85.0,213.0,0.0,4.7
2022-08-14,10,30.0,26.0,30.0,4.0,30.0,85.0,220.0,0.0,5.5
2022-08-14,11,30.0,26.0,30.0,4.0,30.0,80.0,219.0,0.0,5.2
2022-08-14,12,30.0,26.0,31.0,4.0,30.0,75.0,229.0,0.0,4.9
2022-08-14,13,30.0,26.0,32.0,4.0,30.0,75.0,236.0,0.0,4.4
2022-08-14,14,30.0,26.0,32.0,4.0,30.0,75.0,245.0,0.0,4.6
2022-08-14,15,30.0,26.0,32.0,4.0,30.0,70.0,237.0,0.0,3.8
2022-08-14,16,30.0,26.0,32.0,4.0,30.0,70.0,229.0,0.0,4.0
2022-08-14,17,30.0,26.0,32.0,4.0,30.0,70.0,224.0,0.0,3.7
2022-08-14,18,20.0,26.0,31.0,3.0,30.0,75.0,218.0,0.0,3.3
2022-08-14,19,20.0,26.0,30.0,3.0,30.0,80.0,215.0,0.0,2.9
2022-08-14,20,20.0,26.0,29.0,3.0,30.0,85.0,198.0,0.0,2.8
2022-08-14,21,0.0,26.0,28.0,1.0,30.0,85.0,193.0,0.0,3.0
2022-08-14,22,0.0,26.0,28.0,1.0,30.0,90.0,193.0,0.0,3.0
2022-08-14,23,0.0,26.0,27.0,1.0,30.0,90.0,188.0,0.0,3.1
2022-08-15,0,20.0,22.0,28.0,3.0,32.0,90.0,203.0,0.0,3.4
2022-08-15,1,20.0,22.0,28.0,3.0,32.0,90.0,204.0,0.0,3.4
2022-08-15,2,30.0,22.0,27.0,4.0,32.0,90.0,207.0,0.0,3.7
2022-08-15,3,30.0,22.0,27.0,4.0,32.0,90.0,207.0,0.0,3.8
2022-08-15,4,30.0,22.0,27.0,4.0,32.0,90.0,207.0,0.0,3.6
2022-08-15,5,30.0,22.0,27.0,4.0,32.0,90.0,205.0,0.0,3.8
2022-08-15,6,30.0,22.0,27.0,4.0,32.0,90.0,210.0,0.0,3.8
2022-08-15,7,30.0,22.0,28.0,4.0,32.0,90.0,207.0,0.0,4.0
2022-08-15,8,30.0,22.0,28.0,4.0,32.0,85.0,212.0,0.0,4.2
2022-08-15,9,30.0,22.0,29.0,4.0,32.0,80.0,211.0,0.0,4.3
2022-08-15,10,30.0,22.0,30.0,4.0,32.0,80.0,216.0,0.0,4.5
2022-08-15,11,30.0,22.0,31.0,4.0,32.0,70.0,221.0,0.0,4.8
2022-08-15,12,30.0,22.0,32.0,4.0,32.0,70.0,218.0,0.0,4.9
2022-08-15,13,30.0,22.0,32.0,4.0,32.0,65.0,217.0,0.0,5.1
2022-08-15,14,30.0,22.0,32.0,4.0,32.0,65.0,223.0,0.0,5.4
2022-08-15,15,30.0,22.0,32.0,4.0,32.0,65.0,228.0,0.0,5.7
2022-08-15,16,20.0,22.0,32.0,3.0,32.0,70.0,212.0,0.0,3.6
2022-08-15,17,30.0,22.0,31.0,4.0,32.0,75.0,209.0,0.0,3.1
2022-08-15,18,30.0,22.0,30.0,4.0,32.0,75.0,216.0,0.0,3.4
2022-08-15,19,30.0,22.0,30.0,4.0,32.0,80.0,207.0,0.0,2.8
2022-08-15,20,30.0,22.0,29.0,4.0,32.0,85.0,198.0,0.0,2.9
2022-08-15,21,30.0,22.0,29.0,4.0,32.0,85.0,201.0,0.0,3.4
2022-08-15,22,30.0,22.0,28.0,4.0,32.0,90.0,198.0,0.0,3.3
2022-08-15,23,30.0,22.0,28.0,4.0,32.0,90.0,201.0,0.0,3.0
2022-08-16,0,30.0,21.0,28.0,4.0,32.0,90.0,210.0,0.0,4.5
2022-08-16,1,30.0,21.0,28.0,4.0,32.0,90.0,212.0,0.0,4.2
2022-08-16,2,30.0,21.0,27.0,4.0,32.0,90.0,218.0,0.0,4.6
2022-08-16,3,30.0,21.0,27.0,4.0,32.0,95.0,219.0,0.0,3.7
2022-08-16,4,60.0,21.0,26.0,4.0,32.0,95.0,226.0,3.0,4.6
2022-08-16,5,66.0,21.0,26.0,4.0,32.0,95.0,227.0,7.0,2.6
2022-08-16,6,100.0,21.0,26.0,4.0,32.0,95.0,217.0,19.0,4.3
2022-08-16,7,100.0,21.0,26.0,4.0,32.0,90.0,256.0,23.0,6.3
2022-08-16,8,100.0,21.0,26.0,4.0,32.0,90.0,284.0,19.0,3.0
2022-08-16,9,76.0,21.0,26.0,4.0,32.0,90.0,318.0,10.0,3.1
2022-08-16,10,60.0,21.0,26.0,4.0,32.0,95.0,118.0,4.0,1.9
2022-08-16,11,60.0,21.0,27.0,4.0,32.0,90.0,225.0,2.0,2.0
2022-08-16,12,60.0,21.0,27.0,4.0,32.0,90.0,261.0,2.0,1.3
2022-08-16,13,60.0,21.0,28.0,4.0,32.0,85.0,201.0,0.0,2.5
2022-08-16,14,60.0,21.0,28.0,4.0,32.0,85.0,234.0,2.0,1.7
2022-08-16,15,30.0,21.0,29.0,4.0,32.0,85.0,234.0,0.0,1.9
2022-08-16,16,30.0,21.0,28.0,4.0,32.0,85.0,259.0,0.0,2.0
2022-08-16,17,30.0,21.0,28.0,4.0,32.0,85.0,278.0,0.0,2.2
2022-08-16,18,30.0,21.0,28.0,4.0,32.0,85.0,286.0,0.0,1.9
2022-08-16,19,20.0,21.0,27.0,3.0,32.0,85.0,290.0,0.0,1.2
2022-08-16,20,20.0,21.0,27.0,3.0,32.0,90.0,301.0,0.0,1.2
2022-08-16,21,20.0,21.0,26.0,3.0,32.0,90.0,323.0,0.0,1.0
2022-08-16,22,20.0,21.0,26.0,3.0,32.0,95.0,354.0,0.0,1.0
2022-08-16,23,0.0,21.0,26.0,1.0,32.0,95.0,24.0,0.0,1.2
2022-08-17,0,30.0,22.0,25.0,4.0,32.0,95.0,172.0,0.0,0.7
2022-08-17,1,30.0,22.0,25.0,4.0,32.0,95.0,108.0,0.0,0.3
2022-08-17,2,30.0,22.0,25.0,4.0,32.0,95.0,90.0,0.0,0.3
2022-08-17,3,30.0,22.0,24.0,4.0,32.0,95.0,189.0,0.0,0.6
2022-08-17,4,30.0,22.0,24.0,4.0,32.0,95.0,180.0,0.0,0.5
2022-08-17,5,30.0,22.0,24.0,4.0,32.0,95.0,180.0,0.0,0.7
2022-08-17,6,30.0,22.0,24.0,4.0,32.0,95.0,239.0,0.0,0.6
2022-08-17,7,30.0,22.0,25.0,4.0,32.0,90.0,48.0,0.0,1.2
2022-08-17,8,30.0,22.0,25.0,4.0,32.0,90.0,72.0,0.0,0.6
2022-08-17,9,30.0,22.0,26.0,4.0,32.0,85.0,45.0,0.0,0.7
2022-08-17,10,30.0,22.0,26.0,4.0,32.0,85.0,14.0,0.0,0.4
2022-08-17,11,30.0,22.0,27.0,4.0,32.0,80.0,97.0,0.0,0.8
2022-08-17,12,30.0,22.0,28.0,4.0,32.0,75.0,177.0,0.0,2.0
2022-08-17,13,30.0,22.0,29.0,4.0,32.0,75.0,198.0,0.0,2.3
2022-08-17,14,30.0,22.0,29.0,4.0,32.0,70.0,189.0,0.0,1.9
2022-08-17,15,30.0,22.0,29.0,4.0,32.0,70.0,188.0,0.0,1.4
2022-08-17,16,30.0,22.0,29.0,4.0,32.0,70.0,221.0,0.0,1.8
2022-08-17,17,20.0,22.0,29.0,3.0,32.0,70.0,248.0,0.0,2.2
2022-08-17,18,30.0,22.0,28.0,4.0,32.0,75.0,273.0,0.0,2.2
2022-08-17,19,30.0,22.0,26.0,4.0,32.0,80.0,293.0,0.0,1.3
2022-08-17,20,30.0,22.0,25.0,4.0,32.0,80.0,309.0,0.0,1.3
2022-08-17,21,20.0,22.0,25.0,3.0,32.0,85.0,321.0,0.0,1.3
2022-08-17,22,20.0,22.0,24.0,3.0,32.0,90.0,328.0,0.0,0.9
2022-08-17,23,0.0,22.0,23.0,1.0,32.0,90.0,343.0,0.0,1.0
2022-08-18,0,20.0,26.0,23.0,3.0,31.0,90.0,347.0,0.0,0.9
2022-08-18,1,20.0,26.0,23.0,3.0,31.0,95.0,324.0,0.0,0.9
2022-08-18,2,20.0,26.0,22.0,3.0,31.0,95.0,342.0,0.0,0.9
2022-08-18,3,20.0,26.0,22.0,3.0,31.0,95.0,315.0,0.0,1.0
2022-08-18,4,20.0,26.0,21.0,3.0,31.0,95.0,326.0,0.0,1.1
2022-08-18,5,20.0,26.0,21.0,3.0,31.0,95.0,340.0,0.0,1.2
2022-08-18,6,20.0,26.0,21.0,3.0,31.0,95.0,355.0,0.0,1.1
2022-08-18,7,20.0,26.0,22.0,3.0,31.0,95.0,14.0,0.0,0.8
2022-08-18,8,20.0,26.0,23.0,3.0,31.0,90.0,14.0,0.0,0.8
2022-08-18,9,30.0,26.0,25.0,4.0,31.0,85.0,356.0,0.0,1.3
2022-08-18,10,20.0,26.0,27.0,3.0,31.0,75.0,356.0,0.0,1.4
2022-08-18,11,20.0,26.0,28.0,3.0,31.0,70.0,351.0,0.0,1.3
2022-08-18,12,20.0,26.0,29.0,3.0,31.0,65.0,349.0,0.0,1.0
2022-08-18,13,20.0,26.0,30.0,3.0,31.0,60.0,326.0,0.0,0.7
2022-08-18,14,20.0,26.0,31.0,3.0,31.0,55.0,265.0,0.0,1.1
2022-08-18,15,30.0,26.0,31.0,4.0,31.0,55.0,262.0,0.0,1.5
2022-08-18,16,20.0,26.0,31.0,3.0,31.0,55.0,276.0,0.0,1.8
2022-08-18,17,20.0,26.0,31.0,3.0,31.0,60.0,285.0,0.0,2.0
2022-08-18,18,0.0,26.0,29.0,1.0,31.0,65.0,291.0,0.0,1.9
2022-08-18,19,0.0,26.0,27.0,1.0,31.0,75.0,288.0,0.0,1.6
2022-08-18,20,0.0,26.0,26.0,1.0,31.0,85.0,294.0,0.0,1.2
2022-08-18,21,0.0,26.0,25.0,1.0,31.0,85.0,306.0,0.0,0.9
2022-08-18,22,0.0,26.0,24.0,1.0,31.0,90.0,297.0,0.0,0.4
2022-08-18,23,0.0,26.0,24.0,1.0,31.0,90.0,153.0,0.0,0.2
2022-08-19,0,0.0,23.0,23.0,1.0,33.0,90.0,171.0,0.0,1.3
2022-08-19,1,0.0,23.0,23.0,1.0,33.0,90.0,162.0,0.0,1.3
2022-08-19,2,0.0,23.0,22.0,1.0,33.0,95.0,148.0,0.0,1.3
2022-08-19,3,0.0,23.0,22.0,1.0,33.0,95.0,159.0,0.0,1.4
2022-08-19,4,0.0,23.0,22.0,1.0,33.0,95.0,153.0,0.0,1.3
2022-08-19,5,30.0,23.0,21.0,4.0,33.0,95.0,143.0,0.0,1.5
2022-08-19,6,30.0,23.0,22.0,4.0,33.0,95.0,155.0,0.0,1.9
2022-08-19,7,30.0,23.0,23.0,4.0,33.0,90.0,161.0,0.0,1.8
2022-08-19,8,30.0,23.0,25.0,4.0,33.0,85.0,175.0,0.0,2.1
2022-08-19,9,30.0,23.0,26.0,4.0,33.0,80.0,187.0,0.0,2.4
2022-08-19,10,30.0,23.0,28.0,4.0,33.0,80.0,185.0,0.0,2.2
2022-08-19,11,30.0,23.0,29.0,4.0,33.0,80.0,207.0,0.0,3.6
2022-08-19,12,30.0,23.0,30.0,4.0,33.0,75.0,219.0,0.0,4.0
2022-08-19,13,60.0,23.0,31.0,3.0,33.0,75.0,221.0,3.0,4.0
2022-08-19,14,60.0,23.0,32.0,3.0,33.0,75.0,220.0,3.0,4.2
2022-08-19,15,20.0,23.0,32.0,3.0,33.0,70.0,221.0,0.0,4.4
2022-08-19,16,30.0,23.0,31.0,4.0,33.0,75.0,218.0,0.0,4.3
2022-08-19,17,30.0,23.0,31.0,4.0,33.0,75.0,218.0,0.0,4.1
2022-08-19,18,30.0,23.0,30.0,4.0,33.0,80.0,210.0,0.0,3.0
2022-08-19,19,30.0,23.0,29.0,4.0,33.0,85.0,215.0,0.0,2.4
2022-08-19,20,30.0,23.0,28.0,4.0,33.0,90.0,217.0,0.0,2.5
2022-08-19,21,30.0,23.0,28.0,4.0,33.0,90.0,208.0,0.0,2.7
2022-08-19,22,30.0,23.0,27.0,4.0,33.0,90.0,216.0,0.0,2.7
2022-08-19,23,30.0,23.0,27.0,4.0,33.0,90.0,222.0,0.0,2.7
2022-08-20,0,30.0,23.0,27.0,4.0,32.0,95.0,220.0,0.0,2.5
2022-08-20,1,30.0,23.0,27.0,4.0,32.0,95.0,216.0,0.0,2.7
2022-08-20,2,30.0,23.0,27.0,4.0,32.0,95.0,224.0,0.0,2.9
2022-08-20,3,30.0,23.0,27.0,4.0,32.0,95.0,223.0,0.0,2.5
2022-08-20,4,30.0,23.0,26.0,4.0,32.0,95.0,220.0,0.0,2.5
2022-08-20,5,60.0,23.0,26.0,4.0,32.0,95.0,252.0,3.0,1.9
2022-08-20,6,60.0,23.0,26.0,4.0,32.0,95.0,233.0,3.0,0.5
2022-08-20,7,72.0,23.0,26.0,4.0,32.0,95.0,153.0,6.0,0.7
2022-08-20,8,70.0,23.0,27.0,4.0,32.0,95.0,192.0,5.0,1.4
2022-08-20,9,100.0,23.0,27.0,4.0,32.0,95.0,205.0,15.0,1.4
2022-08-20,10,65.0,23.0,27.0,4.0,32.0,90.0,203.0,4.0,1.5
2022-08-20,11,30.0,23.0,28.0,4.0,32.0,90.0,221.0,0.0,1.8
2022-08-20,12,60.0,23.0,28.0,4.0,32.0,90.0,259.0,0.0,1.6
2022-08-20,13,60.0,23.0,29.0,4.0,32.0,85.0,276.0,2.0,1.8
2022-08-20,14,60.0,23.0,29.0,4.0,32.0,85.0,243.0,0.0,0.7
2022-08-20,15,60.0,23.0,30.0,4.0,32.0,85.0,267.0,0.0,1.9
2022-08-20,16,30.0,23.0,29.0,4.0,32.0,85.0,279.0,0.0,1.9
2022-08-20,17,30.0,23.0,29.0,4.0,32.0,80.0,286.0,0.0,1.5
2022-08-20,18,20.0,23.0,28.0,3.0,32.0,80.0,302.0,0.0,1.5
2022-08-20,19,20.0,23.0,27.0,3.0,32.0,85.0,318.0,0.0,1.5
2022-08-20,20,0.0,23.0,26.0,1.0,32.0,90.0,324.0,0.0,1.4
2022-08-20,21,0.0,23.0,25.0,1.0,32.0,90.0,322.0,0.0,1.1
2022-08-20,22,20.0,23.0,24.0,3.0,32.0,95.0,336.0,0.0,1.0
2022-08-20,23,20.0,23.0,24.0,3.0,32.0,95.0,347.0,0.0,0.9
2022-08-21,0,0.0,23.0,24.0,1.0,32.0,95.0,352.0,0.0,0.7
2022-08-21,1,20.0,23.0,23.0,3.0,32.0,95.0,360.0,0.0,0.6
2022-08-21,2,20.0,23.0,23.0,3.0,32.0,95.0,11.0,0.0,0.5
2022-08-21,3,30.0,23.0,23.0,4.0,32.0,95.0,360.0,0.0,0.4
2022-08-21,4,30.0,23.0,23.0,4.0,32.0,95.0,14.0,0.0,0.4
2022-08-21,5,30.0,23.0,23.0,4.0,32.0,95.0,9.0,0.0,0.6
2022-08-21,6,30.0,23.0,23.0,4.0,32.0,95.0,31.0,0.0,0.6
2022-08-21,7,30.0,23.0,24.0,4.0,32.0,95.0,72.0,0.0,0.6
2022-08-21,8,30.0,23.0,25.0,4.0,32.0,90.0,103.0,0.0,0.9
2022-08-21,9,30.0,23.0,26.0,4.0,32.0,90.0,117.0,0.0,1.1
2022-08-21,10,30.0,23.0,27.0,4.0,32.0,85.0,107.0,0.0,1.0
2022-08-21,11,30.0,23.0,28.0,4.0,32.0,80.0,95.0,0.0,1.2
2022-08-21,12,30.0,23.0,29.0,4.0,32.0,80.0,86.0,0.0,1.3
2022-08-21,13,30.0,23.0,30.0,4.0,32.0,75.0,75.0,0.0,1.1
2022-08-21,14,30.0,23.0,31.0,4.0,32.0,70.0,49.0,0.0,0.9
2022-08-21,15,30.0,23.0,31.0,4.0,32.0,70.0,5.0,0.0,1.1
2022-08-21,16,60.0,23.0,31.0,4.0,32.0,70.0,342.0,7.0,1.3
2022-08-21,17,60.0,23.0,30.0,4.0,32.0,75.0,330.0,7.0,1.6
2022-08-21,18,60.0,23.0,29.0,4.0,32.0,80.0,327.0,7.0,1.7
2022-08-21,19,30.0,23.0,28.0,4.0,32.0,85.0,330.0,0.0,1.4
2022-08-21,20,30.0,23.0,27.0,4.0,32.0,90.0,338.0,0.0,1.1
2022-08-21,21,30.0,23.0,26.0,4.0,32.0,90.0,346.0,0.0,0.8
2022-08-21,22,30.0,23.0,26.0,4.0,32.0,90.0,11.0,0.0,1.0
2022-08-21,23,30.0,23.0,26.0,4.0,32.0,90.0,40.0,0.0,0.8
2022-08-22,0,20.0,22.0,25.0,3.0,30.0,90.0,175.0,0.0,1.1
2022-08-22,1,20.0,22.0,25.0,3.0,30.0,95.0,165.0,0.0,1.1
2022-08-22,2,20.0,22.0,25.0,3.0,30.0,95.0,163.0,0.0,1.0
2022-08-22,3,30.0,22.0,24.0,4.0,30.0,95.0,156.0,0.0,1.0
2022-08-22,4,30.0,22.0,24.0,4.0,30.0,95.0,162.0,0.0,0.6
2022-08-22,5,30.0,22.0,24.0,4.0,30.0,95.0,146.0,0.0,0.7
2022-08-22,6,30.0,22.0,24.0,4.0,30.0,95.0,139.0,0.0,0.9
2022-08-22,7,30.0,22.0,24.0,4.0,30.0,95.0,132.0,0.0,1.2
2022-08-22,8,30.0,22.0,25.0,4.0,30.0,90.0,132.0,0.0,1.3
2022-08-22,9,30.0,22.0,27.0,4.0,30.0,80.0,146.0,0.0,1.1
2022-08-22,10,20.0,22.0,28.0,3.0,30.0,75.0,151.0,0.0,1.3
2022-08-22,11,30.0,22.0,29.0,4.0,30.0,70.0,195.0,0.0,1.1
2022-08-22,12,0.0,22.0,30.0,1.0,30.0,65.0,236.0,0.0,1.4
2022-08-22,13,20.0,22.0,31.0,3.0,30.0,60.0,215.0,0.0,1.6
2022-08-22,14,20.0,22.0,31.0,3.0,30.0,60.0,221.0,0.0,1.8
2022-08-22,15,20.0,22.0,32.0,3.0,30.0,60.0,247.0,0.0,2.1
2022-08-22,16,20.0,22.0,32.0,3.0,30.0,60.0,233.0,0.0,2.0
2022-08-22,17,20.0,22.0,31.0,3.0,30.0,65.0,239.0,0.0,2.1
2022-08-22,18,20.0,22.0,30.0,3.0,30.0,70.0,246.0,0.0,1.7
2022-08-22,19,0.0,22.0,28.0,1.0,30.0,75.0,249.0,0.0,1.4
2022-08-22,20,0.0,22.0,27.0,1.0,30.0,80.0,259.0,0.0,1.5
2022-08-22,21,30.0,22.0,26.0,4.0,30.0,85.0,245.0,0.0,1.4
2022-08-22,22,20.0,22.0,26.0,3.0,30.0,90.0,207.0,0.0,1.1
2022-08-22,23,30.0,22.0,25.0,4.0,30.0,90.0,195.0,0.0,1.1
2022-08-23,0,30.0,22.0,25.0,4.0,30.0,90.0,160.0,0.0,1.5
2022-08-23,1,30.0,22.0,25.0,4.0,30.0,90.0,180.0,0.0,1.2
2022-08-23,2,30.0,22.0,25.0,4.0,30.0,90.0,180.0,0.0,1.3
2022-08-23,3,30.0,22.0,25.0,4.0,30.0,90.0,168.0,0.0,1.4
2022-08-23,4,30.0,22.0,25.0,4.0,30.0,95.0,176.0,0.0,1.6
2022-08-23,5,20.0,22.0,24.0,3.0,30.0,95.0,171.0,0.0,1.3
2022-08-23,6,30.0,22.0,24.0,4.0,30.0,95.0,156.0,0.0,1.2
2022-08-23,7,30.0,22.0,25.0,4.0,30.0,90.0,180.0,0.0,1.3
2022-08-23,8,30.0,22.0,26.0,4.0,30.0,85.0,199.0,0.0,1.8
2022-08-23,9,30.0,22.0,27.0,4.0,30.0,85.0,205.0,0.0,2.3
2022-08-23,10,30.0,22.0,28.0,4.0,30.0,85.0,227.0,0.0,2.3
2022-08-23,11,30.0,22.0,28.0,4.0,30.0,85.0,253.0,0.0,3.8
2022-08-23,12,60.0,22.0,28.0,4.0,30.0,85.0,340.0,0.0,2.7
2022-08-23,13,60.0,22.0,29.0,4.0,30.0,85.0,42.0,3.0,1.3
2022-08-23,14,60.0,22.0,29.0,4.0,30.0,85.0,21.0,1.0,1.4
2022-08-23,15,60.0,22.0,29.0,4.0,30.0,85.0,343.0,14.0,1.0
2022-08-23,16,60.0,22.0,29.0,4.0,30.0,85.0,311.0,3.0,2.1
2022-08-23,17,60.0,22.0,28.0,4.0,30.0,85.0,70.0,3.0,1.2
2022-08-23,18,60.0,22.0,27.0,4.0,30.0,90.0,87.0,1.0,1.7
2022-08-23,19,30.0,22.0,27.0,4.0,30.0,90.0,69.0,0.0,0.9
2022-08-23,20,30.0,22.0,26.0,4.0,30.0,90.0,333.0,0.0,0.7
2022-08-23,21,30.0,22.0,26.0,4.0,30.0,90.0,338.0,0.0,1.1
2022-08-23,22,30.0,22.0,25.0,4.0,30.0,90.0,355.0,0.0,1.2
2022-08-23,23,30.0,22.0,24.0,4.0,30.0,90.0,13.0,0.0,1.3
2022-08-24,0,30.0,21.0,25.0,4.0,29.0,90.0,360.0,0.0,1.7
2022-08-24,1,30.0,21.0,25.0,4.0,29.0,90.0,353.0,0.0,1.7
2022-08-24,2,30.0,21.0,25.0,4.0,29.0,90.0,342.0,0.0,1.6
2022-08-24,3,30.0,21.0,25.0,4.0,29.0,90.0,337.0,0.0,1.5
2022-08-24,4,30.0,21.0,24.0,4.0,29.0,90.0,325.0,0.0,1.6
2022-08-24,5,30.0,21.0,24.0,4.0,29.0,90.0,328.0,0.0,1.3
2022-08-24,6,30.0,21.0,24.0,4.0,29.0,90.0,318.0,0.0,1.2
2022-08-24,7,30.0,21.0,24.0,4.0,29.0,90.0,315.0,0.0,1.1
2022-08-24,8,30.0,21.0,25.0,4.0,29.0,90.0,306.0,0.0,0.9
2022-08-24,9,30.0,21.0,25.0,4.0,29.0,90.0,302.0,0.0,0.9
2022-08-24,10,30.0,21.0,26.0,4.0,29.0,85.0,297.0,0.0,1.1
2022-08-24,11,30.0,21.0,27.0,4.0,29.0,85.0,304.0,0.0,1.1
2022-08-24,12,30.0,21.0,28.0,4.0,29.0,80.0,309.0,0.0,1.4
2022-08-24,13,30.0,21.0,29.0,4.0,29.0,75.0,298.0,0.0,1.7
2022-08-24,14,30.0,21.0,29.0,4.0,29.0,70.0,295.0,0.0,2.1
2022-08-24,15,30.0,21.0,29.0,4.0,29.0,70.0,299.0,0.0,2.1
2022-08-24,16,30.0,21.0,29.0,4.0,29.0,70.0,304.0,0.0,1.8
2022-08-24,17,30.0,21.0,28.0,4.0,29.0,75.0,304.0,0.0,1.4
2022-08-24,18,30.0,21.0,27.0,4.0,29.0,75.0,293.0,0.0,1.3
2022-08-24,19,30.0,21.0,26.0,4.0,29.0,80.0,263.0,0.0,0.8
2022-08-24,20,30.0,21.0,26.0,4.0,29.0,85.0,264.0,0.0,1.0
2022-08-24,21,30.0,21.0,25.0,4.0,29.0,85.0,294.0,0.0,1.0
2022-08-24,22,30.0,21.0,25.0,4.0,29.0,90.0,236.0,0.0,0.4
2022-08-24,23,30.0,21.0,24.0,4.0,29.0,90.0,243.0,0.0,0.4
2022-08-25,0,30.0,20.0,24.0,4.0,29.0,90.0,174.0,0.0,1.0
2022-08-25,1,30.0,20.0,23.0,4.0,29.0,90.0,180.0,0.0,1.0
2022-08-25,2,30.0,20.0,23.0,4.0,29.0,90.0,180.0,0.0,1.0
2022-08-25,3,30.0,20.0,23.0,4.0,29.0,95.0,180.0,0.0,0.9
2022-08-25,4,20.0,20.0,22.0,3.0,29.0,95.0,180.0,0.0,0.9
2022-08-25,5,20.0,20.0,22.0,3.0,29.0,95.0,174.0,0.0,0.9
2022-08-25,6,20.0,20.0,21.0,3.0,29.0,95.0,166.0,0.0,0.8
2022-08-25,7,30.0,20.0,23.0,4.0,29.0,95.0,193.0,0.0,0.9
2022-08-25,8,30.0,20.0,24.0,4.0,29.0,90.0,180.0,0.0,1.0
2022-08-25,9,30.0,20.0,25.0,4.0,29.0,85.0,197.0,0.0,1.0
2022-08-25,10,30.0,20.0,26.0,4.0,29.0,75.0,264.0,0.0,1.0
