day,time,weekday,1시간기온,1시간강수량,일최고기온,일최저기온,중앙P/P_석사,전기전자컴퓨터공학동_석사,신소재공학_석사,생명과학동_석사,기계공학동_석사,LG도서관_석사,창업B동_석사,금호관_석사,"냉각수순환펌프1,2,3_석사","냉각수순환펌프4,5,6_석사",기혼자아파트E동_석사,기숙사9동_석사,고등광/극초단_석사,신소재공학동(E)_석사,전기전자컴퓨터공학동(E)_석사,생명과학동(E)_석사,기계공학동(E)_석사,LG도서관(E)_석사,중앙P/P(E)_석사,고등광연구소(E)_석사,신재생에너지동_학사,대학B동_학사,대학기숙사A동_학사,제2학생회관_학사,학사P/P_학사,교원아파트_학사,대학C동_학사,중앙연구기기센터_학사,대학A동_학사,다산빌딩_학사,산학협력연구동_학사,신재생에너지동(E)_학사,대학B동(E)_학사,대학기숙사A동(E)_학사,학사P/P(E)_학사,제2학생회관(E)_학사,교원아파트(E)_학사,대학C동(E)_학사,중앙연구기기센터(E)_학사,대학A동(E)_학사,다산빌딩(E)_학사,산학협력연구동(E)_학사
2022-07-06,1,Wednesday,26.0,0.0,31.0,26.0,155.0,413.8,418.3,456.0,138.4,271.0,27.7,50.2,0.0,0.0,333.5,55.1,834.8,31.7,121.6,102.0,6.7,36.8,66.6,53.9,919.3,264.7,136.9,57.7,61.2,71.5,192.6,337.5,33.3,542.4,0.0,94.0,38.6,39.3,44.1,24.7,26.6,14.7,46.0,27.6,49.9,17.6
2022-07-06,2,Wednesday,25.0,0.0,31.0,26.0,142.1,411.5,404.9,446.9,123.4,269.3,27.1,50.4,0.0,0.0,311.4,47.0,843.5,27.5,114.5,103.5,14.1,37.7,71.1,53.4,921.2,237.0,130.1,50.1,55.1,61.0,192.7,309.1,33.4,528.9,0.0,89.7,38.6,34.6,44.5,20.9,21.8,15.4,46.0,27.6,44.5,16.9
2022-07-06,3,Wednesday,25.0,0.0,31.0,26.0,149.7,405.6,410.4,447.1,120.3,269.0,27.3,50.8,0.0,0.0,262.2,41.6,840.5,27.5,115.1,106.9,12.3,33.8,73.7,53.6,900.2,246.1,121.5,63.9,55.0,58.9,197.9,313.7,40.5,529.0,0.0,79.0,25.3,28.3,36.0,23.9,14.5,14.0,45.7,14.8,34.1,18.7
2022-07-06,4,Wednesday,25.0,0.0,31.0,26.0,144.6,407.8,400.7,505.8,126.8,256.0,27.0,49.9,0.0,0.0,255.6,39.1,804.4,34.1,113.1,98.6,13.6,33.9,62.9,54.7,884.5,242.4,120.4,66.6,60.8,51.9,201.0,310.8,36.4,513.0,0.0,79.5,23.4,33.6,35.4,22.9,13.5,14.2,45.7,13.8,33.7,17.9
2022-07-06,5,Wednesday,25.0,0.0,31.0,26.0,112.0,404.8,402.8,459.6,123.6,255.1,28.5,50.6,0.0,0.0,248.0,37.6,815.6,27.7,112.7,99.7,0.0,32.5,69.7,52.3,886.4,240.9,123.9,117.0,60.9,54.8,193.6,305.9,36.2,505.2,0.0,77.9,24.9,22.0,18.6,28.4,25.5,13.6,46.8,14.3,32.6,16.6
2022-07-06,6,Wednesday,25.0,0.0,31.0,26.0,109.0,411.8,413.2,477.0,118.0,265.2,34.7,55.8,0.0,0.0,271.0,40.0,815.6,31.3,118.3,111.9,14.2,52.4,84.2,65.9,885.0,269.1,123.9,161.2,66.1,67.7,187.3,327.4,70.1,516.9,0.0,84.2,34.7,30.0,20.3,32.7,34.6,16.3,47.0,26.1,38.3,19.6
2022-07-06,7,Wednesday,26.0,0.0,31.0,26.0,103.1,437.9,429.4,510.5,145.2,273.8,31.6,61.9,210.7,139.0,392.8,50.6,841.1,35.8,118.7,146.8,16.0,66.4,132.0,73.6,922.2,289.7,129.0,200.9,72.0,84.1,222.2,313.5,76.7,547.0,28.3,91.2,29.2,27.6,37.0,32.8,27.7,30.6,47.4,19.3,45.9,20.1
2022-07-06,8,Wednesday,27.0,0.0,31.0,26.0,135.2,449.6,464.5,578.8,209.5,323.0,55.9,72.1,209.7,138.5,383.2,67.8,916.5,37.9,135.1,177.4,13.3,76.7,147.3,108.6,1056.8,382.3,134.4,221.2,86.1,81.7,231.9,282.2,109.9,603.8,27.7,129.9,54.8,34.3,57.7,44.8,35.6,31.7,61.4,31.8,67.0,22.7
2022-07-06,9,Wednesday,29.0,0.0,31.0,26.0,148.6,518.7,522.5,681.4,311.7,375.7,43.6,78.1,209.9,138.1,396.6,75.5,1028.0,48.9,145.7,190.1,20.2,81.1,143.5,113.1,1162.5,393.4,149.4,256.4,78.1,77.4,235.8,292.2,120.0,639.1,56.2,144.6,49.7,46.0,25.2,60.7,41.6,30.9,67.4,32.5,78.4,21.2
2022-07-06,10,Wednesday,30.0,0.0,31.0,26.0,268.6,531.0,541.7,730.7,310.1,352.0,50.0,73.4,210.1,138.0,309.9,64.5,1052.3,52.8,149.7,183.9,20.7,77.3,155.8,116.5,1182.0,423.1,115.4,230.0,77.6,81.3,224.8,292.3,130.7,672.2,77.8,149.2,53.6,34.0,28.4,60.7,36.1,32.9,57.8,33.8,94.1,27.6
2022-07-06,11,Wednesday,31.0,0.0,31.0,26.0,159.4,529.7,542.7,681.4,249.4,383.1,56.3,72.3,210.1,137.8,313.0,63.5,1084.7,47.1,147.4,186.8,20.9,76.2,224.4,108.9,1191.5,433.9,127.7,231.0,88.1,70.5,222.2,289.7,132.1,670.1,106.3,153.8,57.6,38.2,27.6,53.4,28.4,24.3,66.7,34.7,96.4,26.0
2022-07-06,12,Wednesday,32.0,0.0,31.0,26.0,124.4,547.0,556.6,629.5,250.2,395.1,59.4,77.2,210.3,138.1,356.6,66.0,1080.4,44.2,149.8,183.3,20.2,79.9,225.4,107.7,1233.3,417.7,175.1,244.9,88.5,77.0,244.7,287.9,116.5,696.1,114.9,154.7,50.5,38.1,32.0,56.4,38.3,31.3,68.7,19.4,90.7,22.6
2022-07-06,13,Wednesday,33.0,0.0,31.0,26.0,194.9,570.3,574.0,703.5,263.9,413.3,60.5,78.9,210.0,138.8,382.6,66.0,1110.3,55.2,157.5,185.3,21.9,88.1,182.7,106.2,1261.0,467.9,170.7,227.8,85.7,86.0,233.4,291.6,131.9,699.9,101.8,158.3,56.9,41.1,39.4,50.2,35.8,32.0,62.1,33.1,100.2,21.1
2022-07-06,14,Wednesday,33.0,0.0,31.0,26.0,251.8,570.7,588.5,711.6,279.2,407.4,56.3,82.8,210.3,138.0,302.8,58.9,1113.9,54.0,152.8,188.5,21.5,94.5,151.6,104.2,1301.9,490.1,152.4,230.2,83.0,81.9,237.0,305.8,144.6,699.8,106.4,145.8,56.7,35.5,27.1,37.2,31.7,31.9,55.8,26.1,84.1,21.4
2022-07-06,15,Wednesday,33.0,0.0,31.0,26.0,214.3,565.4,578.5,691.9,308.1,394.1,67.1,84.8,209.9,137.9,331.3,64.3,1113.6,49.3,150.3,188.2,22.3,87.0,150.9,111.3,1337.7,474.8,152.9,220.1,67.0,84.8,226.0,319.6,138.7,741.1,85.0,145.2,60.1,45.8,24.5,46.2,29.9,32.7,61.3,35.9,88.4,20.1
2022-07-06,16,Wednesday,33.0,0.0,31.0,26.0,187.4,562.5,580.1,685.3,258.1,394.1,52.3,73.8,209.8,138.4,284.9,66.2,1110.0,49.0,151.1,185.7,19.9,91.0,188.0,105.9,1292.0,444.5,157.3,206.8,86.0,87.5,229.7,326.3,121.5,708.4,67.3,153.0,52.9,36.8,32.6,55.4,35.5,45.2,56.4,32.4,86.2,25.0
2022-07-06,17,Wednesday,32.0,0.0,31.0,26.0,103.9,543.8,566.8,608.7,232.6,372.8,51.4,73.4,0.0,0.0,320.5,63.1,1141.8,46.9,146.9,178.5,20.0,88.2,179.0,100.9,1288.0,452.1,160.3,230.5,83.7,97.6,220.3,298.2,107.1,718.8,36.0,153.5,59.8,37.4,33.0,55.0,32.1,29.3,66.2,33.2,84.0,23.9
2022-07-06,18,Wednesday,31.0,0.0,31.0,26.0,140.8,511.5,527.9,579.1,209.6,364.8,61.4,64.3,0.0,0.0,367.9,60.6,1041.8,44.8,145.1,173.0,20.1,82.5,169.1,74.3,1134.2,407.5,190.7,223.3,80.9,114.6,198.5,303.6,96.3,695.5,10.1,139.1,59.8,46.1,26.2,56.9,37.2,30.1,61.9,23.0,77.7,25.7
2022-07-06,19,Wednesday,30.0,0.0,31.0,26.0,211.3,508.0,501.0,591.4,181.3,333.5,25.8,64.9,0.0,0.0,417.9,61.3,988.2,42.8,135.6,132.2,18.1,75.0,120.1,63.5,1089.4,330.8,158.1,155.1,62.7,108.6,204.3,319.5,65.7,628.5,0.0,129.9,46.6,53.9,46.1,48.4,36.0,37.3,47.0,25.5,70.9,18.6
2022-07-06,20,Wednesday,29.0,0.0,31.0,26.0,203.6,490.6,506.9,538.6,173.7,311.6,32.9,59.5,0.0,0.0,419.0,65.9,832.9,40.4,133.0,122.5,17.2,68.7,90.7,69.0,1029.6,322.5,172.9,110.0,61.8,114.3,208.5,311.6,48.3,599.7,0.0,127.9,43.1,47.2,69.5,47.9,46.0,30.3,58.4,16.6,70.8,19.2
2022-07-06,21,Wednesday,28.0,0.0,31.0,26.0,192.2,465.0,474.4,541.7,164.7,301.7,23.9,54.1,0.0,0.0,407.6,72.9,835.0,39.4,130.6,113.0,17.3,57.4,92.1,56.7,1005.4,305.7,179.2,87.7,68.4,122.2,202.6,334.8,50.4,579.5,0.0,113.0,36.0,50.1,41.3,39.4,31.7,16.8,62.7,28.1,64.6,17.9
2022-07-06,22,Wednesday,27.0,0.0,31.0,26.0,175.2,466.3,468.2,579.9,162.1,311.1,12.9,53.2,0.0,0.0,396.7,65.2,816.0,38.6,129.2,111.5,16.4,46.7,89.3,56.9,988.9,306.5,192.4,66.7,68.0,119.1,196.6,338.4,46.4,571.9,0.0,109.5,47.7,41.1,48.1,31.1,45.5,16.1,49.8,29.8,59.1,16.5
2022-07-06,23,Wednesday,27.0,0.0,31.0,26.0,169.8,459.7,453.4,515.0,145.0,287.3,23.9,51.9,0.0,0.0,400.7,72.4,822.2,44.7,127.6,109.1,16.4,46.4,108.9,64.7,1001.6,285.8,187.3,69.2,62.6,116.6,184.3,313.2,38.9,552.3,0.0,107.3,37.3,34.6,61.0,22.0,29.0,15.7,57.8,16.3,58.4,18.6
2022-07-07,0,Thursday,27.0,0.0,33.0,24.0,148.2,435.3,446.5,538.0,145.8,277.3,19.9,50.9,0.0,0.0,391.2,66.8,854.9,36.4,125.9,110.8,6.9,42.2,85.8,78.2,979.3,255.4,177.7,70.8,61.8,86.0,192.4,312.1,40.2,559.2,0.0,100.5,28.7,56.3,37.6,25.2,28.6,15.1,46.6,15.4,53.8,17.6
2022-07-07,1,Thursday,27.0,0.0,33.0,24.0,154.9,442.3,429.0,470.7,133.3,292.7,24.4,50.5,0.0,0.0,356.7,73.2,822.5,32.5,118.3,107.0,14.0,37.3,88.4,78.2,1008.6,239.5,156.4,68.3,65.0,66.6,197.3,306.2,33.5,530.3,0.0,94.1,31.5,40.0,37.5,23.7,18.7,26.8,46.7,22.4,45.1,17.1
2022-07-07,2,Thursday,26.0,0.0,33.0,24.0,146.6,446.1,418.9,462.8,128.1,263.8,28.7,50.8,0.0,0.0,308.0,51.0,847.0,32.7,116.5,102.3,13.3,37.3,78.0,49.7,968.0,266.1,145.3,58.7,61.4,69.9,193.0,318.1,38.2,531.1,0.0,92.7,26.6,37.5,39.9,21.5,27.3,14.6,48.6,24.5,46.6,17.6
2022-07-07,3,Thursday,26.0,0.0,33.0,24.0,144.5,430.7,425.5,507.2,125.8,269.4,26.1,51.2,0.0,0.0,285.7,46.5,810.0,33.2,119.9,106.4,0.0,37.0,65.9,52.2,953.2,263.3,123.3,68.3,61.3,57.8,192.6,328.1,35.7,514.9,0.0,89.0,26.2,32.1,40.2,23.7,17.7,14.3,45.5,15.0,43.3,17.2
2022-07-07,4,Thursday,26.0,0.0,33.0,24.0,145.5,415.3,411.3,462.5,123.6,261.4,22.0,54.9,0.0,0.0,282.3,43.5,804.7,27.7,113.7,103.6,2.9,37.7,65.5,50.0,924.6,246.7,128.1,72.4,63.4,54.1,183.0,304.5,33.4,521.0,0.0,81.5,24.1,23.0,46.5,23.1,14.7,14.5,46.2,13.9,34.7,17.2
2022-07-07,5,Thursday,26.0,0.0,33.0,24.0,109.3,427.0,414.7,462.6,119.6,273.8,34.0,56.6,0.0,0.0,263.2,43.9,813.8,28.1,113.0,106.8,12.6,35.3,69.1,47.9,927.9,247.2,122.7,160.4,71.4,59.2,179.3,304.1,37.1,504.4,0.0,88.0,36.1,32.5,28.9,28.1,23.8,13.5,47.4,15.1,37.5,17.2
2022-07-07,6,Thursday,26.0,0.0,33.0,24.0,106.7,433.1,425.0,499.6,122.3,268.9,24.9,51.3,0.0,0.0,289.9,42.1,818.0,34.9,113.4,116.7,14.7,56.9,80.8,62.9,923.0,247.2,115.2,188.6,70.6,67.2,188.5,298.1,35.5,519.8,0.0,96.8,37.6,18.2,23.4,33.3,26.3,13.6,46.5,24.0,41.9,22.3
2022-07-07,7,Thursday,27.0,0.0,33.0,24.0,114.2,448.6,457.9,534.7,141.7,278.4,26.1,64.7,210.2,139.5,335.3,52.9,800.3,36.5,127.8,140.6,2.4,60.6,134.7,75.3,1005.5,334.7,123.2,186.7,69.2,76.1,203.9,286.6,98.4,560.7,15.8,96.8,31.3,31.3,28.3,34.2,35.4,27.2,55.3,19.8,45.6,19.9
2022-07-07,8,Thursday,28.0,0.0,33.0,24.0,176.0,474.7,482.4,649.4,225.4,360.4,37.3,68.6,210.0,138.5,408.1,70.4,924.4,41.9,137.5,178.8,15.0,71.3,168.2,100.6,1132.9,383.7,142.1,202.6,85.7,81.0,211.2,289.3,128.8,615.6,51.9,122.7,50.8,53.8,30.3,35.3,37.1,31.6,54.8,35.5,69.5,29.1
2022-07-07,9,Thursday,29.0,0.0,33.0,24.0,155.0,530.2,533.6,723.9,265.5,391.1,43.5,75.5,209.7,138.2,390.3,77.2,968.3,53.0,145.6,194.3,20.6,77.1,156.9,111.5,1225.4,429.9,139.4,241.5,86.8,79.8,219.3,253.7,134.2,667.6,75.8,152.5,46.9,41.5,36.0,40.7,38.8,16.9,57.3,33.2,81.5,27.0
2022-07-07,10,Thursday,30.0,0.0,33.0,24.0,162.5,534.3,557.3,702.7,256.8,367.8,55.2,83.1,209.8,138.2,343.1,75.6,1045.6,53.8,150.1,212.8,21.5,84.6,141.1,120.1,1254.1,441.4,122.5,224.3,91.6,68.5,218.1,240.3,136.2,724.0,84.6,156.2,55.5,45.0,46.9,44.1,32.4,31.2,68.6,25.8,89.6,20.0
2022-07-07,11,Thursday,31.0,0.0,33.0,24.0,183.3,545.8,557.1,713.4,259.5,373.7,52.3,77.3,210.0,138.2,433.0,70.6,1062.8,55.4,150.2,217.5,17.0,77.8,252.1,125.4,1230.3,456.1,162.0,253.6,86.6,66.1,229.8,257.7,136.7,681.3,115.4,150.5,52.5,45.2,27.4,39.7,29.6,32.8,57.7,35.3,95.3,25.9
2022-07-07,12,Thursday,31.0,0.0,33.0,24.0,139.6,546.8,546.2,705.5,248.5,403.0,35.8,75.0,209.9,138.6,425.2,69.7,1072.4,49.6,149.3,206.5,20.2,73.7,261.9,108.9,1247.8,433.7,185.8,240.8,87.1,72.4,226.6,253.9,120.9,680.2,80.8,146.1,51.6,37.0,32.3,58.4,39.4,31.2,67.8,34.1,90.4,22.2
2022-07-07,13,Thursday,31.0,0.0,33.0,24.0,207.8,532.7,555.3,689.5,261.9,384.2,50.0,77.7,209.8,138.0,384.5,65.1,1086.8,48.2,148.2,212.1,20.7,94.7,165.6,111.5,1236.4,427.9,165.6,208.4,92.1,71.3,222.6,304.1,123.8,680.0,3.0,155.0,60.0,34.5,24.8,37.8,37.1,38.6,70.6,36.1,98.2,20.8
2022-07-07,14,Thursday,31.0,5.0,33.0,24.0,212.2,521.0,546.9,713.7,260.9,373.9,69.3,77.5,209.9,138.2,301.0,54.0,1154.3,53.3,149.6,217.9,20.8,93.6,127.8,112.9,1298.9,447.9,130.0,228.3,92.1,69.2,248.8,304.2,124.8,719.1,71.7,159.3,56.7,43.4,32.2,38.6,36.1,35.8,70.3,35.0,100.5,27.7
2022-07-07,15,Thursday,31.0,2.0,33.0,24.0,200.3,534.6,548.3,661.5,262.1,357.6,60.3,77.4,209.8,138.0,285.8,61.7,1148.7,45.5,148.9,213.7,20.7,81.5,147.7,113.7,1270.8,441.0,140.4,212.2,66.2,73.2,239.2,311.2,117.4,698.0,7.4,162.8,62.9,34.5,52.0,39.6,49.7,20.6,62.7,24.0,90.4,31.2
2022-07-07,16,Thursday,30.0,3.0,33.0,24.0,199.7,539.7,532.4,666.5,248.2,353.0,55.5,73.3,209.9,138.3,289.8,59.6,1117.7,50.9,147.8,204.0,14.0,82.5,196.9,113.5,1280.8,411.0,151.1,194.2,78.8,72.2,243.0,330.2,105.9,693.3,14.5,158.8,65.7,35.4,52.0,38.1,33.9,32.9,68.0,31.2,101.8,20.7
2022-07-07,17,Thursday,30.0,4.0,33.0,24.0,157.1,508.2,500.1,606.8,221.2,344.7,41.6,71.4,0.0,0.0,316.3,62.2,1070.7,48.9,146.5,184.6,21.9,93.4,183.0,91.8,1257.0,399.7,153.9,208.7,66.3,99.1,234.8,333.9,97.7,705.2,0.0,153.4,57.2,51.3,27.0,54.3,35.3,34.6,69.3,32.7,88.1,25.4
2022-07-07,18,Thursday,29.0,3.0,33.0,24.0,141.3,467.0,483.0,589.3,190.7,335.9,38.2,73.0,0.0,0.0,360.4,60.1,1050.1,44.2,135.1,161.2,18.4,79.9,188.4,79.9,1188.9,353.5,170.8,185.1,67.1,119.1,211.1,350.2,72.3,664.7,0.0,140.3,46.6,59.0,25.3,53.5,39.5,38.8,63.8,29.1,81.1,21.6
2022-07-07,19,Thursday,29.0,2.0,33.0,24.0,195.0,478.5,463.7,524.6,152.1,338.6,30.3,56.6,0.0,0.0,356.7,60.4,920.2,39.6,133.3,134.5,18.3,82.3,104.9,74.1,1100.9,315.6,157.6,128.6,61.6,117.9,217.8,337.3,49.9,611.4,0.0,127.2,48.0,47.4,40.9,35.0,37.7,25.1,62.4,28.9,73.1,18.0
