day,time,weekday,1시간기온,1시간강수량,일최고기온,일최저기온,SV-2_석사,SV-5_석사,SV-6_석사,HV-M1_석사,HV-M2_석사,HV-NM_석사,HV-EM_석사,중앙P/P_석사,전기전자컴퓨터공학동_석사,신소재공학_석사,생명과학동_석사,기계공학동_석사,LG도서관_석사,창업B동_석사,금호관_석사,"냉각수순환펌프1,2,3_석사","냉각수순환펌프4,5,6_석사",기혼자아파트E동_석사,기숙사9동_석사,고등광/극초단_석사,신소재공학동(E)_석사,전기전자컴퓨터공학동(E)_석사,생명과학동(E)_석사,기계공학동(E)_석사,LG도서관(E)_석사,중앙P/P(E)_석사,고등광연구소(E)_석사,SV-2_학사,SV-5_학사,SV-6_학사,SV-7_학사,HV-NM1_학사,HV-NM2_학사,고압콘덴샤_학사,신재생에너지동_학사,대학B동_학사,대학기숙사A동_학사,제2학생회관_학사,학사P/P_학사,교원아파트_학사,대학C동_학사,중앙연구기기센터_학사,대학A동_학사,다산빌딩_학사,산학협력연구동_학사,신재생에너지동(E)_학사,대학B동(E)_학사,대학기숙사A동(E)_학사,학사P/P(E)_학사,제2학생회관(E)_학사,교원아파트(E)_학사,대학C동(E)_학사,중앙연구기기센터(E)_학사,대학A동(E)_학사,다산빌딩(E)_학사,산학협력연구동(E)_학사
2022-08-21,6,Sunday,23.0,0.0,32.0,23.0,130.0,999.7,629.9,742.0,522.3,157.7,8.4,536.0,417.3,56.3,675.5,949.1,786.2,712.6,107.1,588.8,80.1,253.7,925.9,575.4,128.6,100.9,0.3,39.7,339.7,993.6,367.6,554.1,554.5,631.8,544.8,192.2,527.5,5.6,298.6,188.8,851.1,791.1,148.7,846.3,912.6,385.6,2247.8,491.1,48.1,940.4,815.6,737.8,784.7,451.6,334.4,951.5,195.6,36.8,696.9,194.6
2022-08-21,7,Sunday,24.0,0.0,32.0,23.0,133.1,1.7,631.1,744.0,523.5,159.3,8.8,536.1,417.6,56.7,675.9,949.2,786.4,712.6,107.2,588.8,80.1,253.9,926.0,576.1,128.7,101.0,0.3,39.7,339.8,993.7,367.7,556.1,556.6,631.8,546.8,192.2,529.5,5.6,299.4,189.0,851.2,791.2,148.7,846.3,912.8,385.8,2247.8,491.6,48.1,940.5,815.6,737.8,784.7,451.6,334.5,951.5,195.7,36.8,696.9,194.6
2022-08-21,8,Sunday,25.0,0.0,32.0,23.0,136.3,3.6,632.3,745.9,524.8,160.9,9.2,536.2,418.0,57.0,676.3,949.3,786.6,712.6,107.2,588.8,80.1,254.1,926.0,576.8,128.7,101.1,0.4,39.7,339.8,993.7,367.7,558.1,558.6,631.8,548.8,192.2,531.5,5.6,300.3,189.3,851.3,791.3,148.8,846.3,912.9,386.1,2247.8,492.1,48.1,940.6,815.6,737.8,784.8,451.6,334.5,951.6,195.7,36.8,697.0,194.6
2022-08-21,9,Sunday,26.0,0.0,32.0,23.0,139.6,5.7,633.6,748.0,526.0,162.5,9.6,536.3,418.3,57.4,676.7,949.4,786.9,712.6,107.3,588.8,80.1,254.3,926.0,577.6,128.7,101.2,0.5,39.7,339.8,993.8,367.8,560.2,560.6,631.8,550.9,192.2,533.6,5.6,301.1,189.5,851.4,791.4,148.8,846.4,913.1,386.3,2247.8,492.7,48.1,940.7,815.6,737.8,784.8,451.7,334.5,951.6,195.8,36.8,697.0,194.6
2022-08-21,10,Sunday,27.0,0.0,32.0,23.0,142.9,7.7,634.8,750.1,527.3,164.2,10.0,536.3,418.7,57.8,677.1,949.5,787.1,712.6,107.3,588.8,80.1,254.6,926.1,578.3,128.7,101.4,0.6,39.7,339.9,993.9,367.8,562.2,562.6,631.8,552.9,192.2,535.6,5.6,302.0,189.7,851.5,791.5,148.9,846.4,913.3,386.4,2247.9,493.2,48.2,940.8,815.7,737.8,784.8,451.7,334.5,951.6,195.8,36.8,697.0,194.6
2022-08-21,11,Sunday,28.0,0.0,32.0,23.0,146.3,9.9,636.1,752.2,528.5,165.9,10.4,536.4,419.1,58.2,677.5,949.6,787.4,712.7,107.4,588.8,80.1,254.8,926.1,579.0,128.8,101.5,0.7,39.7,340.0,993.9,367.9,564.2,564.7,631.8,555.0,192.2,537.7,5.6,302.9,190.0,851.6,791.6,149.0,846.5,913.5,386.5,2247.9,493.7,48.2,940.9,815.7,737.8,784.8,451.7,334.5,951.6,195.8,36.8,697.1,194.7
2022-08-21,12,Sunday,29.0,0.0,32.0,23.0,149.8,12.1,637.3,754.4,529.8,167.7,10.8,536.5,419.5,58.6,677.9,949.7,787.7,712.7,107.4,588.8,80.1,255.0,926.2,579.7,128.8,101.6,0.8,39.7,340.0,994.0,367.9,566.3,566.8,631.8,557.1,192.2,539.8,5.6,303.9,190.2,851.7,791.7,149.0,846.6,913.6,386.7,2247.9,494.3,48.3,941.0,815.7,737.9,784.8,451.7,334.5,951.6,195.9,36.9,697.1,194.7
2022-08-21,13,Sunday,30.0,0.0,32.0,23.0,153.3,14.2,638.7,756.6,531.1,169.4,11.3,536.5,419.9,59.0,678.3,949.9,788.0,712.7,107.5,588.8,80.1,255.3,926.2,580.5,128.8,101.7,0.9,39.7,340.1,994.1,368.0,568.4,568.9,631.8,559.3,192.2,541.9,5.6,304.8,190.5,851.8,791.8,149.1,846.6,913.8,386.8,2248.0,494.9,48.3,941.1,815.7,737.9,784.8,451.7,334.6,951.6,195.9,36.9,697.2,194.7
2022-08-21,14,Sunday,31.0,0.0,32.0,23.0,156.8,16.5,640.0,758.8,532.5,171.2,11.7,536.6,420.3,59.4,678.7,950.0,788.2,712.7,107.5,588.8,80.1,255.6,926.3,581.2,128.9,101.8,1.0,39.7,340.1,994.1,368.0,570.5,571.0,631.8,561.4,192.2,544.1,5.6,305.7,190.8,852.0,791.9,149.2,846.7,914.0,386.9,2248.0,495.4,48.4,941.1,815.8,737.9,784.9,451.8,334.6,951.7,196.0,36.9,697.2,194.7
2022-08-21,15,Sunday,31.0,0.0,32.0,23.0,160.4,18.8,641.3,761.1,533.8,173.0,12.2,536.6,420.7,59.9,679.2,950.1,788.5,712.8,107.6,588.8,80.1,255.8,926.3,581.9,128.9,101.9,1.1,39.7,340.2,994.2,368.1,572.7,573.2,631.8,563.7,192.2,546.3,5.6,306.7,191.1,852.1,792.0,149.2,846.8,914.2,387.0,2248.0,496.0,48.4,941.3,815.8,737.9,784.9,451.8,334.6,951.7,196.0,36.9,697.3,194.7
2022-08-21,16,Sunday,31.0,7.0,32.0,23.0,164.1,21.1,642.7,763.4,535.1,174.9,12.6,536.7,421.1,60.3,679.6,950.3,788.8,712.8,107.6,588.8,80.1,256.1,926.4,582.7,128.9,102.1,1.2,39.7,340.3,994.2,368.2,575.0,575.4,631.8,566.0,192.2,548.6,5.6,307.7,191.4,852.3,792.1,149.3,846.9,914.4,387.1,2248.1,496.6,48.5,941.4,815.8,738.0,784.9,451.8,334.6,951.7,196.1,36.9,697.3,194.7
2022-08-21,17,Sunday,30.0,7.0,32.0,23.0,167.8,23.4,644.0,765.8,536.5,176.8,13.1,536.8,421.5,60.7,680.1,950.4,789.1,712.8,107.7,588.8,80.1,256.4,926.5,583.5,128.9,102.2,1.3,39.8,340.3,994.3,368.2,577.3,577.7,631.8,568.3,192.2,550.9,5.6,308.7,191.7,852.4,792.2,149.3,846.9,914.6,387.3,2248.1,497.2,48.5,941.5,815.9,738.0,784.9,451.8,334.6,951.7,196.1,36.9,697.4,194.7
2022-08-21,18,Sunday,29.0,7.0,32.0,23.0,171.6,25.8,645.4,768.2,537.9,178.7,13.5,536.9,422.0,61.2,680.6,950.6,789.4,712.8,107.8,588.8,80.1,256.7,926.5,584.2,129.0,102.3,1.5,39.8,340.4,994.4,368.3,579.6,580.1,631.8,570.7,192.2,553.3,5.6,309.6,192.0,852.6,792.3,149.4,847.0,914.7,387.5,2248.1,497.8,48.5,941.6,815.9,738.0,784.9,451.8,334.7,951.7,196.2,36.9,697.4,194.7
2022-08-21,19,Sunday,28.0,0.0,32.0,23.0,175.3,28.2,646.8,770.6,539.3,180.7,14.0,537.0,422.4,61.6,681.0,950.7,789.7,712.8,107.8,588.8,80.1,257.0,926.6,584.9,129.0,102.4,1.6,39.8,340.4,994.5,368.3,582.0,582.5,631.8,573.0,192.2,555.7,5.6,310.6,192.3,852.8,792.4,149.5,847.1,914.9,387.8,2248.2,498.4,48.5,941.7,815.9,738.0,785.0,451.9,334.7,951.7,196.2,37.0,697.5,194.7
2022-08-21,20,Sunday,27.0,0.0,32.0,23.0,179.1,30.6,648.2,772.9,540.6,182.6,14.4,537.2,422.8,62.0,681.5,950.8,790.0,712.9,107.9,588.8,80.1,257.3,926.6,585.6,129.0,102.5,1.7,39.8,340.5,994.5,368.4,584.4,584.9,631.8,575.4,192.2,558.0,5.6,311.6,192.5,852.9,792.4,149.5,847.2,915.1,388.0,2248.2,498.9,48.5,941.8,815.9,738.1,785.0,451.9,334.7,951.8,196.3,37.0,697.5,194.8
2022-08-21,21,Sunday,26.0,0.0,32.0,23.0,182.8,33.0,649.6,775.3,542.0,184.5,14.8,537.3,423.2,62.4,682.0,951.0,790.3,712.9,107.9,588.8,80.1,257.7,926.7,586.4,129.1,102.7,1.7,39.8,340.6,994.6,368.4,586.7,587.2,631.8,577.7,192.2,560.3,5.6,312.5,192.8,853.1,792.5,149.6,847.3,915.3,388.3,2248.2,499.5,48.5,941.9,816.0,738.1,785.0,451.9,334.7,951.8,196.3,37.0,697.6,194.8
2022-08-21,22,Sunday,26.0,0.0,32.0,23.0,186.5,35.3,650.9,777.7,543.4,186.5,15.2,537.5,423.6,62.8,682.4,951.1,790.5,712.9,108.0,588.8,80.1,258.0,926.8,587.1,129.1,102.8,1.8,39.8,340.6,994.7,368.5,589.1,589.6,631.8,580.0,192.2,562.6,5.6,313.4,193.0,853.2,792.5,149.7,847.3,915.5,388.6,2248.2,500.1,48.5,942.0,816.0,738.1,785.1,451.9,334.7,951.8,196.4,37.0,697.6,194.8
2022-08-21,23,Sunday,26.0,0.0,32.0,23.0,190.1,37.6,652.3,779.9,544.8,188.4,15.6,537.6,424.0,63.2,682.9,951.3,790.8,712.9,108.0,588.8,80.1,258.4,926.8,587.7,129.1,102.9,1.9,39.8,340.6,994.7,368.5,591.4,591.9,631.8,582.3,192.2,564.9,5.6,314.3,193.3,853.4,792.6,149.7,847.4,915.7,388.8,2248.3,500.6,48.5,942.1,816.0,738.1,785.1,451.9,334.7,951.8,196.4,37.0,697.7,194.8
2022-08-22,0,Monday,25.0,0.0,30.0,22.0,193.7,39.8,653.7,782.1,546.1,190.2,16.0,537.7,424.4,63.6,683.3,951.4,791.0,712.9,108.1,588.8,80.1,258.7,926.9,588.4,129.2,103.0,2.0,39.8,340.7,994.8,368.6,593.7,594.1,631.8,584.5,192.2,567.1,5.6,315.2,193.6,853.5,792.6,149.8,847.5,915.9,389.1,2248.3,501.2,48.5,942.2,816.0,738.2,785.1,451.9,334.8,951.8,196.5,37.0,697.7,194.8
2022-08-22,1,Monday,25.0,0.0,30.0,22.0,197.1,41.9,655.0,784.2,547.5,191.9,16.4,537.9,424.7,64.0,683.7,951.5,791.3,713.0,108.1,588.8,80.1,259.0,926.9,589.1,129.2,103.1,2.1,39.8,340.7,994.8,368.6,595.9,596.3,631.8,586.7,192.2,569.3,5.6,316.1,193.8,853.7,792.7,149.8,847.6,916.1,389.4,2248.3,501.7,48.5,942.2,816.1,738.2,785.2,452.0,334.8,951.8,196.5,37.0,697.8,194.8
2022-08-22,2,Monday,25.0,0.0,30.0,22.0,200.5,44.0,656.4,786.3,548.8,193.6,16.8,538.0,425.1,64.4,684.2,951.6,791.5,713.0,108.2,588.8,80.1,259.3,927.0,589.8,129.2,103.2,2.2,39.9,340.7,994.9,368.7,598.0,598.5,631.8,588.8,192.2,571.4,5.6,317.0,194.0,853.8,792.7,149.9,847.6,916.2,389.6,2248.3,502.2,48.5,942.3,816.1,738.2,785.2,452.0,334.8,951.9,196.6,37.0,697.8,194.8
2022-08-22,3,Monday,24.0,0.0,30.0,22.0,203.9,46.0,657.7,788.4,550.1,195.3,17.1,538.2,425.5,64.8,684.6,951.8,791.7,713.0,108.2,588.8,80.1,259.6,927.0,590.6,129.2,103.3,2.3,39.9,340.8,994.9,368.7,600.1,600.6,631.8,590.9,192.2,573.5,5.6,317.9,194.2,853.9,792.8,149.9,847.7,916.4,389.9,2248.3,502.7,48.5,942.4,816.1,738.2,785.2,452.0,334.8,951.9,196.6,37.1,697.8,194.8
2022-08-22,4,Monday,24.0,0.0,30.0,22.0,207.2,48.1,658.9,790.4,551.3,197.0,17.5,538.3,425.8,65.2,685.0,951.9,791.9,713.0,108.2,588.8,80.1,259.8,927.1,591.3,129.3,103.4,2.3,39.9,340.8,995.0,368.8,602.2,602.7,631.8,592.9,192.2,575.5,5.6,318.7,194.5,854.0,792.8,150.0,847.7,916.6,390.1,2248.4,503.2,48.5,942.5,816.1,738.2,785.3,452.0,334.8,951.9,196.6,37.1,697.9,194.8
2022-08-22,5,Monday,24.0,0.0,30.0,22.0,210.4,50.1,660.1,792.5,552.6,198.6,17.8,538.4,426.2,65.5,685.4,952.0,792.1,713.0,108.3,588.8,80.1,260.1,927.1,591.9,129.3,103.6,2.4,39.9,340.8,995.0,368.8,604.2,604.7,631.8,595.0,192.2,577.5,5.6,319.6,194.7,854.1,792.9,150.0,847.8,916.8,390.4,2248.4,503.7,48.5,942.6,816.2,738.3,785.3,452.0,334.8,951.9,196.7,37.1,697.9,194.9
2022-08-22,6,Monday,24.0,0.0,30.0,22.0,213.6,52.1,661.3,794.5,553.8,200.3,18.2,538.5,426.6,65.9,685.8,952.1,792.4,713.0,108.3,588.8,80.1,260.3,927.1,592.6,129.3,103.7,2.5,39.9,340.9,995.1,368.9,606.3,606.8,631.8,597.0,192.2,579.6,5.6,320.4,194.9,854.2,793.0,150.1,847.8,916.9,390.7,2248.4,504.2,48.5,942.7,816.2,738.3,785.3,452.0,334.8,951.9,196.7,37.1,698.0,194.9
2022-08-22,7,Monday,24.0,0.0,30.0,22.0,217.0,54.2,662.6,796.6,555.0,202.0,18.6,538.7,426.9,66.3,686.2,952.2,792.6,713.1,108.4,588.8,80.1,260.5,927.2,593.3,129.3,103.8,2.6,39.9,340.9,995.2,368.9,608.5,609.0,631.8,599.1,192.2,581.7,5.6,321.3,195.1,854.3,793.1,150.2,847.9,917.1,390.9,2248.4,504.8,48.5,942.7,816.2,738.3,785.3,452.1,334.9,951.9,196.8,37.1,698.0,194.9
2022-08-22,8,Monday,25.0,0.0,30.0,22.0,220.8,56.6,664.1,798.9,556.5,203.8,19.1,538.8,427.3,66.7,686.7,952.4,792.8,713.1,108.4,588.9,80.2,260.8,927.2,594.0,129.4,103.9,2.8,39.9,340.9,995.3,369.0,610.7,611.2,631.8,601.3,192.2,583.9,5.6,322.2,195.4,854.4,793.3,150.2,847.9,917.3,391.1,2248.5,505.3,48.5,942.8,816.2,738.3,785.4,452.1,334.9,951.9,196.8,37.1,698.0,194.9
2022-08-22,9,Monday,27.0,0.0,30.0,22.0,225.1,59.2,665.7,801.6,558.2,205.8,19.8,538.9,427.8,67.1,687.2,952.5,793.1,713.1,108.5,589.1,80.3,261.1,927.3,594.8,129.4,104.0,3.0,39.9,341.0,995.4,369.0,613.1,613.6,631.8,603.8,192.2,586.3,5.6,323.2,195.7,854.5,793.4,150.3,848.0,917.5,391.3,2248.5,505.9,48.5,942.9,816.3,738.3,785.4,452.1,334.9,952.0,196.9,37.1,698.1,194.9
2022-08-22,10,Monday,28.0,0.0,30.0,22.0,229.8,62.1,667.6,804.5,560.0,208.1,20.4,539.0,428.2,67.6,687.7,952.8,793.4,713.2,108.6,589.3,80.4,261.3,927.3,595.7,129.4,104.2,3.1,39.9,341.1,995.5,369.1,615.8,616.3,631.8,606.5,192.2,589.0,5.6,324.3,196.1,854.6,793.6,150.3,848.0,917.8,391.5,2248.6,506.5,48.6,943.1,816.3,738.4,785.4,452.2,334.9,952.0,196.9,37.2,698.1,194.9
2022-08-22,11,Monday,29.0,0.0,30.0,22.0,234.6,65.1,669.4,807.5,561.8,210.4,21.1,539.1,428.7,68.1,688.3,953.0,793.7,713.2,108.6,589.5,80.5,261.6,927.4,596.6,129.5,104.3,3.3,39.9,341.2,995.7,369.2,618.5,619.0,631.8,609.2,192.2,591.8,5.6,325.5,196.5,854.7,793.8,150.4,848.1,918.0,391.7,2248.7,507.2,48.6,943.2,816.3,738.4,785.4,452.2,334.9,952.0,197.0,37.2,698.2,194.9
2022-08-22,12,Monday,30.0,0.0,30.0,22.0,239.4,68.1,671.2,810.5,563.6,212.6,21.8,539.1,429.2,68.6,688.9,953.2,794.0,713.2,108.7,589.8,80.6,261.8,927.5,597.5,129.5,104.4,3.5,40.0,341.2,995.8,369.3,621.2,621.6,631.8,611.9,192.2,594.5,5.6,326.6,196.9,854.8,794.0,150.5,848.1,918.2,391.8,2248.8,507.8,48.7,943.3,816.4,738.4,785.4,452.2,334.9,952.0,197.0,37.2,698.3,194.9
2022-08-22,13,Monday,31.0,0.0,30.0,22.0,244.2,71.0,673.0,813.4,565.4,214.9,22.5,539.2,429.6,69.1,689.4,953.4,794.4,713.3,108.8,590.0,80.7,262.1,927.5,598.5,129.6,104.6,3.7,40.0,341.3,996.0,369.4,623.8,624.3,631.8,614.6,192.2,597.1,5.6,327.7,197.3,854.9,794.2,150.5,848.2,918.4,391.9,2248.9,508.5,48.8,943.5,816.4,738.4,785.5,452.3,335.0,952.0,197.1,37.2,698.4,195.0
2022-08-22,14,Monday,31.0,0.0,30.0,22.0,249.0,74.0,674.9,816.4,567.3,217.2,23.2,539.2,430.1,69.7,689.9,953.7,794.7,713.3,108.8,590.2,80.8,262.4,927.6,599.4,129.6,104.7,3.8,40.0,341.4,996.2,369.5,626.4,626.9,631.8,617.3,192.2,599.9,5.6,328.9,197.7,855.1,794.4,150.6,848.3,918.6,392.0,2249.0,509.1,48.8,943.6,816.5,738.5,785.5,452.3,335.0,952.1,197.2,37.2,698.5,195.0
2022-08-22,15,Monday,32.0,0.0,30.0,22.0,254.0,77.1,676.7,819.5,569.2,219.6,23.9,539.3,430.6,70.3,690.5,953.9,795.0,713.4,108.9,590.4,80.9,262.6,927.6,600.4,129.6,104.9,4.0,40.0,341.4,996.3,369.6,629.2,629.7,631.8,620.2,192.2,602.7,5.6,330.1,198.1,855.2,794.6,150.7,848.3,918.9,392.1,2249.0,509.8,48.9,943.7,816.5,738.5,785.5,452.3,335.0,952.1,197.2,37.2,698.5,195.0
2022-08-22,16,Monday,32.0,0.0,30.0,22.0,258.9,80.2,678.6,822.6,571.0,222.0,24.6,539.4,431.1,70.8,691.1,954.2,795.3,713.4,109.0,590.6,81.0,262.9,927.7,601.4,129.7,105.0,4.2,40.0,341.5,996.4,369.7,632.1,632.6,631.8,623.1,192.2,605.6,5.6,331.4,198.5,855.3,794.8,150.7,848.4,919.1,392.3,2249.1,510.5,49.0,943.9,816.6,738.5,785.5,452.4,335.0,952.1,197.3,37.3,698.6,195.0
2022-08-22,17,Monday,31.0,0.0,30.0,22.0,263.7,83.3,680.3,825.7,572.7,224.4,25.3,539.5,431.6,71.3,691.7,954.4,795.7,713.5,109.0,590.8,81.0,263.1,927.7,602.4,129.7,105.1,4.4,40.0,341.6,996.6,369.8,635.1,635.6,631.8,626.1,192.2,608.6,5.6,332.7,198.9,855.5,794.9,150.8,848.4,919.3,392.5,2249.2,511.2,49.0,944.0,816.6,738.5,785.6,452.4,335.0,952.1,197.3,37.3,698.7,195.0
2022-08-22,18,Monday,30.0,0.0,30.0,22.0,268.2,86.3,681.8,828.7,574.2,226.7,25.9,539.7,432.1,71.9,692.3,954.6,796.0,713.5,109.1,590.8,81.0,263.4,927.8,603.3,129.8,105.3,4.6,40.1,341.7,996.7,369.9,638.1,638.6,631.8,629.1,192.2,611.6,5.6,334.0,199.3,855.6,795.1,150.9,848.5,919.5,392.8,2249.2,511.8,49.0,944.2,816.6,738.5,785.6,452.4,335.1,952.1,197.4,37.3,698.8,195.0
2022-08-22,19,Monday,28.0,0.0,30.0,22.0,272.4,89.0,683.3,831.5,575.7,228.9,26.5,539.8,432.5,72.4,692.8,954.8,796.3,713.5,109.2,590.8,81.0,263.7,927.8,604.2,129.8,105.4,4.8,40.1,341.7,996.8,369.9,641.0,641.4,631.8,631.9,192.2,614.4,5.6,335.2,199.6,855.8,795.3,150.9,848.6,919.7,393.1,2249.3,512.5,49.0,944.3,816.7,738.6,785.6,452.5,335.1,952.1,197.4,37.3,698.9,195.0
2022-08-22,20,Monday,27.0,0.0,30.0,22.0,276.3,91.6,684.7,834.0,577.1,230.9,27.0,540.0,433.0,72.8,693.3,954.9,796.5,713.5,109.2,590.8,81.0,264.0,927.9,604.9,129.8,105.5,4.9,40.1,341.8,996.9,370.0,643.6,644.1,631.8,634.5,192.2,617.0,5.6,336.2,199.9,856.0,795.4,151.0,848.7,919.9,393.3,2249.3,513.1,49.0,944.4,816.7,738.6,785.6,452.5,335.1,952.2,197.5,37.3,698.9,195.1
2022-08-22,21,Monday,26.0,0.0,30.0,22.0,280.2,94.1,686.1,836.5,578.5,233.0,27.5,540.2,433.4,73.3,693.7,955.1,796.8,713.6,109.3,590.8,81.0,264.4,928.0,605.7,129.9,105.7,5.0,40.1,341.8,997.0,370.0,646.2,646.7,631.8,637.1,192.2,619.6,5.6,337.3,200.2,856.1,795.5,151.1,848.8,920.1,393.6,2249.3,513.7,49.0,944.5,816.7,738.6,785.7,452.5,335.1,952.2,197.5,37.3,699.0,195.1
2022-08-22,22,Monday,26.0,0.0,30.0,22.0,284.0,96.5,687.4,839.0,579.8,234.9,28.0,540.3,433.8,73.8,694.2,955.2,797.1,713.6,109.3,590.8,81.0,264.7,928.0,606.4,129.9,105.8,5.1,40.1,341.9,997.1,370.1,648.8,649.3,631.8,639.6,192.2,622.1,5.6,338.4,200.5,856.3,795.6,151.1,848.9,920.3,393.9,2249.4,514.3,49.0,944.7,816.8,738.7,785.7,452.5,335.1,952.2,197.6,37.4,699.1,195.1
2022-08-22,23,Monday,25.0,0.0,30.0,22.0,287.6,98.9,688.7,841.3,581.2,236.8,28.4,540.5,434.2,74.2,694.6,955.4,797.3,713.6,109.4,590.8,81.0,265.1,928.1,607.1,129.9,105.9,5.3,40.1,341.9,997.1,370.1,651.3,651.8,631.8,642.1,192.2,624.5,5.6,339.4,200.8,856.4,795.6,151.2,849.0,920.5,394.2,2249.4,514.9,49.0,944.8,816.8,738.7,785.7,452.6,335.2,952.2,197.6,37.4,699.1,195.1
2022-08-23,0,Tuesday,25.0,0.0,30.0,22.0,291.2,101.1,690.1,843.6,582.5,238.6,28.9,540.6,434.6,74.6,695.0,955.5,797.6,713.6,109.4,590.8,81.0,265.4,928.1,607.8,130.0,106.0,5.4,40.1,342.0,997.2,370.2,653.6,654.1,631.8,644.4,192.2,626.9,5.6,340.4,201.1,856.6,795.6,151.2,849.1,920.7,394.4,2249.4,515.4,49.0,944.9,816.8,738.7,785.8,452.6,335.2,952.2,197.7,37.4,699.2,195.1
2022-08-23,1,Tuesday,25.0,0.0,30.0,22.0,294.7,103.3,691.4,845.8,583.8,240.4,29.3,540.8,435.0,75.1,695.4,955.6,797.8,713.6,109.5,590.8,81.0,265.7,928.2,608.5,130.0,106.1,5.5,40.2,342.0,997.2,370.2,656.0,656.4,631.8,646.7,192.2,629.1,5.6,341.4,201.3,856.7,795.7,151.3,849.1,920.9,394.7,2249.5,516.0,49.0,945.0,816.9,738.7,785.8,452.6,335.2,952.2,197.7,37.4,699.2,195.1
2022-08-23,2,Tuesday,25.0,0.0,30.0,22.0,298.1,105.5,692.6,847.9,585.1,242.2,29.7,540.9,435.4,75.5,695.8,955.7,798.0,713.7,109.5,590.8,81.0,266.0,928.2,609.1,130.0,106.3,5.6,40.2,342.0,997.3,370.3,658.2,658.7,631.8,649.0,192.2,631.4,5.6,342.3,201.6,856.8,795.7,151.3,849.2,921.1,395.0,2249.5,516.5,49.0,945.0,816.9,738.7,785.8,452.6,335.2,952.3,197.8,37.4,699.3,195.1
2022-08-23,3,Tuesday,25.0,0.0,30.0,22.0,301.5,107.6,693.9,850.1,586.3,243.9,30.1,541.0,435.7,75.9,696.2,955.9,798.3,713.7,109.6,590.8,81.0,266.3,928.3,609.8,130.1,106.4,5.7,40.2,342.1,997.4,370.3,660.5,661.0,631.8,651.2,192.2,633.6,5.6,343.3,201.8,856.9,795.8,151.4,849.2,921.3,395.2,2249.5,517.1,49.0,945.1,816.9,738.8,785.9,452.6,335.2,952.3,197.8,37.4,699.3,195.1
2022-08-23,4,Tuesday,25.0,0.0,30.0,22.0,304.8,109.7,695.1,852.2,587.5,245.6,30.4,541.2,436.1,76.3,696.6,956.0,798.5,713.7,109.6,590.8,81.0,266.5,928.3,610.5,130.1,106.5,5.8,40.2,342.1,997.4,370.4,662.7,663.2,631.8,653.3,192.2,635.8,5.6,344.2,202.1,857.0,795.8,151.4,849.3,921.4,395.5,2249.6,517.6,49.0,945.2,817.0,738.8,785.9,452.6,335.2,952.3,197.9,37.4,699.4,195.1
2022-08-23,5,Tuesday,24.0,0.0,30.0,22.0,308.1,111.8,696.3,854.2,588.7,247.3,30.8,541.3,436.5,76.7,697.0,956.1,798.7,713.7,109.7,590.8,81.0,266.8,928.4,611.2,130.1,106.6,5.9,40.2,342.1,997.5,370.4,664.8,665.3,631.8,655.5,192.2,637.9,5.6,345.2,202.3,857.1,795.9,151.5,849.3,921.6,395.8,2249.6,518.1,49.0,945.3,817.0,738.8,785.9,452.7,335.2,952.3,197.9,37.4,699.4,195.1
2022-08-23,6,Tuesday,24.0,0.0,30.0,22.0,311.4,113.9,697.5,856.3,589.9,249.0,31.2,541.4,436.9,77.1,697.4,956.2,798.9,713.7,109.7,590.8,81.0,267.0,928.4,611.9,130.1,106.7,6.0,40.2,342.2,997.5,370.5,667.0,667.5,631.8,657.6,192.2,640.0,5.6,346.1,202.5,857.2,796.0,151.5,849.3,921.8,396.0,2249.6,518.6,49.0,945.4,817.0,738.8,786.0,452.7,335.2,952.3,198.0,37.5,699.4,195.2
2022-08-23,7,Tuesday,25.0,0.0,30.0,22.0,314.7,116.0,698.7,858.4,591.1,250.7,31.6,541.5,437.2,77.5,697.8,956.3,799.1,713.8,109.8,590.8,81.0,267.3,928.4,612.6,130.2,106.8,6.1,40.2,342.2,997.6,370.5,669.3,669.8,631.8,659.9,192.2,642.3,5.6,347.1,202.8,857.3,796.1,151.6,849.4,922.0,396.3,2249.6,519.2,49.0,945.5,817.0,738.8,786.0,452.7,335.3,952.3,198.0,37.5,699.5,195.2
2022-08-23,8,Tuesday,26.0,0.0,30.0,22.0,318.1,118.2,700.0,860.7,592.4,252.5,32.1,541.6,437.6,77.9,698.2,956.5,799.4,713.8,109.8,590.8,81.1,267.5,928.5,613.3,130.2,107.0,6.2,40.2,342.3,997.6,370.6,671.6,672.1,631.8,662.2,192.2,644.6,5.6,348.0,203.0,857.4,796.2,151.6,849.4,922.2,396.6,2249.7,519.7,49.0,945.6,817.1,738.9,786.0,452.7,335.3,952.4,198.0,37.5,699.5,195.2
2022-08-23,9,Tuesday,27.0,0.0,30.0,22.0,322.4,120.8,701.6,863.3,594.0,254.5,32.7,541.7,438.0,78.4,698.7,956.6,799.6,713.8,109.9,591.0,81.2,267.8,928.5,614.0,130.2,107.1,6.4,40.2,342.3,997.8,370.6,674.2,674.7,631.8,664.7,192.2,647.1,5.6,349.1,203.3,857.5,796.4,151.7,849.5,922.4,396.8,2249.7,520.3,49.0,945.7,817.1,738.9,786.0,452.8,335.3,952.4,198.1,37.5,699.6,195.2
